RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
394601,834,"Forrest City, AR",Msa,AR,41093,41186,41270,41424,41608,41570,41492,41398,41464,41436,41583,41805,42265,42430,42586,42751,42982,43187,43286,43329,43347,43261,43150,43034,43058,43196,43243,43306,43417,43596,43722,43707,43828,43910,44040,44093,44273,44446,44611,44744,45010,45237,45395,45334,45379,45454,45643,45789,45932,46165,46401,46707,46967,47188,47382,47528,47730,47884,48070,48203,48374,48647,49024,49417,49787,50045,50251,50401,50567,50747,51036,51338,51678,51907,52189,52460,52701,52879,52971,52972,52980,53014,53099,53197,53338,53474,53658,53787,53857,53802,53676,53699,53695,53776,53677,53657,53517,53497,53376,53310,53183,52983,52838,52595,52565,52425,52381,52257,52193,52138,52073,52004,51915,51726,51416,51024,50655,50338,50163,50033,49901,49774,49709,49745,49657,49575,49414,49403,49237,49116,48884,48714,48579,48434,48314,48157,48057,48029,48018,47985,47919,47836,47819,47760,47791,47789,47805,47776,47712,47683,47670,47719,47754,47776,47782,47814,47756,47685,47638,47450,47287,47085,47133,47119,47140,47137,47266,47336,47454,47424,47522,47542,47569,47531,47446,47363,47219,47191,47310,47391,47487,47473,47482,47544,47595,47788,47831,47857,47706,47529,47416,47314,47308,47368,47434,47400,47263,47246,47241,47321,47366,47518,47514,47434,47375,47330,47367,47443,47727,47950,47878,47619,47286,47343,47411,47602,47540,47546,47580,47725,47823,47857,47930,48250,48658,48989,49385,49861,50240,50409,50519,50818,51035,51086,51057,51169,51466,51863,52098,52288,52125,52284,52238,52449,52557,53141,53662,53872,53821,53341,53033,52965,53861,54930,55876,56401,56954,57344,57812,58200,58741,59183,59486,60424
394606,835,"Fort Morgan, CO",Msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122622,121925,121400,120359,119699,119490,120475,121497,122191,121478,120485,119818,119308,119068,118657,118408,118114,118176,119290,120804,122106,122255,121853,121543,121477,121758,121751,121812,121869,122425,123960,125808,127545,128184,128459,128836,129493,130230,130666,131100,131572,132440,134185,136053,137764,138427,138906,139460,140183,141078,141773,142504,143305,144528,146573,149253,151823,153491,154340,155437,156646,157996,159032,160586,161780,162812,163909,165934,167897,169334,170345,171492,172662,173926,175129,176471,177731,179073,180441,181701,183122,184508,186110,187583,189108,190566,192116,193776,195423,197052,198652,199967,201340,202783,204487,205864,207033,208157,209639,211099,212396,213402,214379,215434,216547,217689,218985,220366,221741,222977,224252,225495,226769,226982,226959,226757,227464,228325,229434,230215,231156,231909,232802,233511,234356,235921,237717,,247400,253338,257692,261518,265488,269206,273506,277486,281061,283497,288541
394864,836,"Mineral Wells, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92804,92902,92858,92652,92309,92043,91752,91391,90956,90764,90747,90952,91044,91095,91079,91108,91182,91103,90609,90099,89662,89600,89498,89330,89169,89056,89035,89051,88960,88852,88855,89028,89260,89537,89659,89892,89914,90021,90168,90526,90962,91198,91429,91569,91786,92036,92275,92461,92620,93026,93705,94424,95004,95330,95659,96166,96769,97384,97779,98322,98797,99436,99923,100637,101306,102056,102627,103290,103874,104504,105035,105652,106163,106702,107217,107837,108404,108908,109449,110018,109419,108876,108110,108698,109008,109499,109866,110445,111028,111586,111750,112110,112651,113664,114448,115072,115451,115947,116278,116788,117283,117829,118000,118103,118337,118943,119545,119944,120142,120435,120782,121252,121590,121948,122387,122613,122940,123213,123678,123949,124223,124544,125050,125510,126058,126714,127432,128244,128904,129400,129728,129564,129584,129207,129164,129011,129210,129304,129486,129896,131051,132214,,137314,140289,141986,144556,146913,149366,150939,152510,153683,154615,
753871,837,"Breckenridge, CO",Msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273989,275039,275133,276133,277252,278854,280536,281447,282618,283061,283278,283424,283736,284887,285749,286824,288014,289760,291724,293483,295547,298223,300763,302996,304947,306996,309566,316367,323845,330410,333572,336044,338615,340065,341515,343072,344839,346823,348732,351247,355121,358850,361323,361631,362402,363810,365349,366870,367721,368649,369753,372510,376777,382766,387898,392675,395547,398086,400136,402201,404105,405766,407096,408329,409387,409837,410758,412071,413288,413327,412328,411788,410953,409806,408105,406010,403969,402173,400914,400072,399703,399663,399554,399202,396070,393005,389569,388293,387182,386440,385815,384728,384132,383680,383606,382719,381253,379609,378266,378030,377696,377120,376626,376204,376870,378040,379798,380852,382004,383272,384753,385430,386165,387160,388661,390275,392232,394803,393110,390808,388171,389730,391180,392441,393568,395042,396804,398968,401180,403700,406329,408969,411523,414076,416385,417699,418109,418057,418586,419608,422118,425268,423229,420921,419238,423941,428349,435242,441361,444792,444138,444399,447660,451990,456882,461859,467166,471374,475788,479562,483072,487321,492682,498129,501876,502980,505216,508851,515466,521991,528513,534453,540594,547645,554400,560604,565927,572453,580082,587982,595417,601909,607912,612423,616407,620680,626138,630456,633645,636680,641812,646215,650280,651989,654117,653086,651121,651347,652080,655751,656976,656768,656006,656038,657841,657836,656548,658618,662987,668794,673352,681336,690186,703301,716625,734399,760435,791723,825037,843415,860670,881755,911148,937117
394364,838,"Bastrop, LA",Msa,LA,33481,33387,33427,33395,33528,33623,33734,33798,33875,34050,34193,34363,34633,34881,35150,35226,35437,35652,35918,36073,36241,36465,36601,36670,36811,37021,37266,37333,37520,37757,37999,38167,38271,38463,38648,38814,38990,39201,39433,39585,39649,39713,39759,39885,40052,40248,40388,40480,40650,40899,41155,41374,41587,41800,42027,42198,42356,42526,42729,42899,43031,43196,43471,43680,43870,44087,44404,44801,45258,45713,46233,46656,47200,47658,48097,48440,48744,49052,49371,49621,49902,50171,50495,50694,50909,51104,51290,51399,51425,51408,51327,51258,51251,51275,52078,51724,51374,50256,50390,50395,50012,49415,48843,48610,48528,48417,48416,48318,48359,48327,48421,48592,48820,48915,48988,48965,49037,48929,48831,48689,48758,48822,48970,49036,49174,49240,49223,49180,48966,48886,48693,48629,48541,48553,48570,48579,48628,48734,48866,48994,49135,49254,49355,49484,49679,49744,49678,49549,49550,49605,49693,49796,49845,49912,49892,49979,50031,50188,50054,49933,49766,49898,50171,50403,50640,50711,50716,50743,50676,50851,50895,51027,51149,51429,51585,51733,51716,51789,51820,51993,52028,52093,52111,52287,52432,52622,52837,52996,53135,53363,53601,53821,53477,53172,52878,53088,53239,53392,53470,53518,53483,53433,53455,53542,53732,53784,53963,54038,54251,54338,54449,54534,54608,54692,54748,54759,54776,54793,54778,54727,54613,54605,54588,54708,54813,54969,55135,55307,55436,55622,55821,55980,56094,56236,56410,56552,56680,56866,56885,56867,56862,57098,57471,57803,57903,57851,57844,57747,57736,57683,57922,57877,58074,58238,58687,59042,59275,59420,59422,59604,59886,60374,60846,61826
394356,839,"Bainbridge, GA",Msa,GA,77788,77602,77570,77461,77499,77873,78343,79110,79523,80164,80755,81596,82374,82766,83021,83192,83598,83874,84204,84394,84752,84911,85228,85397,85597,85651,85633,85728,85827,85959,86137,86360,86670,86932,87214,87608,87796,87928,88036,88137,88243,88211,88278,88559,89020,89415,89773,90115,90543,90881,91089,91246,91433,91678,92153,92658,93256,93745,94191,93151,89376,85536,83079,83353,83719,84161,84502,84859,85202,85725,86306,86916,87389,87693,87857,88065,88311,88619,88946,89353,89845,90449,90864,91299,91572,91989,92209,92475,92587,92635,92461,92448,92405,92468,92462,92611,92744,92766,92801,92805,92841,92656,92276,91776,91211,90701,90285,89971,89888,89786,89758,89329,88788,88074,87342,86485,85613,84917,84354,83879,83843,83959,84103,83948,83570,82142,80692,79324,78885,78393,77831,77598,77273,77083,76568,76041,75524,75142,74930,74623,74235,73799,73530,73467,73387,73321,73177,73147,73078,73064,73101,73208,73280,73399,73618,73876,74138,74396,74754,75086,75447,75843,76458,76970,77392,77718,78120,78581,79006,79470,79898,80348,80836,81431,81942,82300,82693,83002,83407,83723,84126,84532,84923,85345,85810,86342,86888,87340,87733,88013,88270,88348,88568,88857,89347,89816,90332,90779,91140,91416,91663,91881,92044,92230,92434,92699,92910,93265,93428,93785,94030,94517,94938,95423,95965,96040,96129,96168,96544,96859,97278,97862,98423,98708,98944,99274,99706,100136,100480,100904,101300,101656,101927,102263,102482,102669,102803,103004,102797,102570,102428,102919,103395,103944,104265,104616,104851,104950,105217,105647,106826,107860,109864,111568,113509,114688,115876,116963,118099,119168,120224,120851,121372,
395214,840,"Wauchula, FL",Msa,FL,51184,51373,51466,51765,52070,52504,52991,53544,53969,54175,54265,54470,54866,55291,55782,56225,56615,56803,57170,57648,58198,58668,59007,59457,59850,60426,60840,61399,61779,62254,62551,62901,63221,63455,63630,63901,64286,64819,65301,65829,66174,66594,66915,67549,68281,69179,69789,71117,71649,72723,73156,74428,75332,76319,77466,79012,80443,81803,83051,84369,85790,86971,88180,89429,91036,92877,94738,97005,99030,101116,102556,104062,105467,106518,107422,108043,108609,108856,109104,109357,109544,109645,109593,109439,109227,109159,109047,108652,107736,106666,106233,105249,104234,102433,101173,99759,98339,96976,95632,94147,92592,91335,90002,88256,86479,84752,83745,82672,81711,80904,80043,79169,78219,77277,76255,75104,73997,73213,72712,72339,72398,72444,72577,72317,72117,71984,71870,71554,70991,71041,71365,71656,71379,71012,70691,70361,70068,69929,69757,69541,69343,68954,68642,68424,68514,68534,68513,68546,68709,68925,69077,69223,69447,69778,70185,70649,71201,71812,72460,73120,73821,74491,75124,75737,76290,76858,77414,78009,78983,79953,81057,81871,82661,83387,83939,84596,85093,85450,85729,86170,86693,87257,87888,88877,89881,90758,91387,92058,92750,93212,93631,94089,94773,95442,96130,97000,97834,98608,99307,99973,100585,100988,101377,101771,102080,102300,102452,102802,103127,103753,104317,105033,105738,106426,107095,107701,108345,108831,109272,109641,110158,110655,111250,111749,112190,112517,112806,112843,112902,113039,113411,113485,113476,113532,113948,114480,114994,115449,116020,116490,116872,116651,116357,116513,117154,117833,118260,118444,118778,119267,120098,120898,,125735,128821,130577,132331,133836,135386,137191,139029,140735,141764,
753884,841,"Hailey, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470090,468051,466209,462686,459264,455278,449646,444135,438768,434285,429881,425879,422656,418966,415679,412871,411127,409321,406675,402839,398736,391139,383086,375437,370933,367756,364420,362898,361941,361238,360208,359704,359698,360189,360023,360267,359234,357727,355989,355480,355869,356589,357096,357333,357004,357151,357461,357983,358288,358748,359734,360755,362460,364057,365537,366421,366726,366608,366659,367027,367851,368398,369009,369766,370128,370265,369687,369713,369599,370520,371584,372972,373967,374937,375910,376908,377640,378407,378920,379483,379705,380498,381261,382508,383441,385043,386818,388800,390510,391847,393340,394912,396787,399175,402263,405389,407993,408840,410226,411393,413710,416086,419015,422550,425543,429157,432970,437266,441023,444918,449296,452982,456207,458829,462333,465923,469791,474000,477910,481683,485108,488591,491926,495235,498524,501570,504018,506046,504843,504505,503978,504395,505316,506552,509758,512825,515605,519449,522162,525274,529182,537314,545199,,590676,617234,630050,641854,651998,661814,674161,682839,690715,693861,
394643,842,"Great Bend, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77075,77691,77740,78185,78325,78890,79208,79106,78706,78760,79140,79532,79358,79265,79831,80264,80610,80544,80717,80657,80344,80262,80273,80216,79860,79727,79710,79454,79214,79347,80371,81293,82487,83769,85218,86104,86544,87143,87955,88925,89589,90370,90676,91604
753926,843,"Weatherford, OK",Msa,OK,77154,77268,77324,77508,77625,77892,78218,78655,79080,79378,79779,80204,80875,81475,81929,82319,82582,82937,83234,83702,84152,84460,84581,84741,84900,85354,85679,86046,86103,86182,86415,86793,87180,87499,87677,87889,88102,88549,88908,89267,89373,89525,89572,89657,89871,90139,90453,90763,91127,91575,91939,92237,92380,92499,92604,92830,93212,93617,93942,94055,94209,94588,95138,95675,96079,96539,97086,97610,98076,98431,98757,99066,99448,100032,100676,101277,101607,101816,102045,102440,102953,103474,103942,104409,104935,105446,105775,105997,106348,106796,107316,107623,107984,108246,108538,108811,109142,109456,108478,107408,106339,106428,106525,104614,102664,100602,100598,100583,100654,100598,100597,100746,100941,100942,100544,100290,99862,99586,99202,99073,98957,97754,96656,95664,95421,95096,94796,94780,94629,94184,93074,92076,91231,90979,90929,90847,90840,91002,91466,91964,92300,92155,92089,92012,92296,92398,92407,92410,92539,92420,92279,92070,92137,92453,92873,93271,93694,94108,94597,94797,94860,94790,95789,96876,98059,97706,97329,97330,98693,100325,101289,101379,101515,101911,102646,102798,103295,104020,105187,106046,108008,110171,112682,114490,116407,118886,120178,121152,121509,120890,119890,118630,118756,118896,118533,118060,117718,117763,117891,117649,117043,116441,116322,116341,114910,113197,111713,111231,111217,111603,111963,112323,112655,112939,113186,112943,112437,111960,111791,112545,112990,113326,113164,113181,113244,113752,114279,113799,113096,112462,112856,113164,113602,113924,114142,114359,114691,115459,116923,118363,119692,119981,120392,120629,119947,119023,118133,118426,118728,119121,119819,120670,122121,123436,125070,126168,127319,127810,128233,128913,130074,131458,132218,
395211,844,"Watertown, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166200,166568,166800,167347,167717,168379,169114,169917,170660,171425,172220,172889,173514,174426,175367,176419,177307,178311,179286,180118,181016,181707,182469,182940,183420,183835,184283,184783,185406,186228,187177,187917,188780,189567,190558,191314,192154,193126,193976,194901,195548,196244,196723,197259,197756,198685,199498,200359,200825,201518,202104,202438,202238,202529,202899,203609,203494,203591,203815,204172,205666,207656,210205,211639,214876,218555,222740,225160,227287,229574,231567,233504,234868,235791,236539,240205
395154,846,"Thomaston, GA",Msa,GA,60243,60420,60503,60679,60715,60814,61079,61433,61865,62187,62605,63026,63610,64024,64457,64719,65138,65519,65945,66452,66906,67274,67391,67461,67581,67763,67908,67983,68138,68261,68480,68573,68760,68864,69047,69229,69426,69637,69887,70098,70241,70369,70455,70528,70635,70807,71106,71302,71517,71714,71953,72190,72480,72725,73062,73290,73562,73576,73244,72725,72255,72218,72434,72791,73056,73182,73422,73753,74168,74449,74697,75046,75389,75729,76021,76321,76501,76566,76597,76774,76976,77318,77557,77938,78220,78520,78695,78937,78989,78987,78728,78702,78639,78750,78797,78912,78955,79012,79179,79387,79416,79150,78680,78242,77807,77167,76477,75896,75502,75791,76085,76323,75801,74503,73315,72073,71527,70892,70433,69918,69442,68933,68601,68451,68376,68238,68048,67699,67188,66717,66219,66046,65679,65183,64463,63810,63411,63049,62748,62211,61576,60936,60650,60672,60608,60455,60013,59753,59644,59704,59771,59806,59881,60025,60122,60240,60491,60802,61112,61349,61626,61913,62145,62355,62831,63317,63808,64034,64276,64553,64829,65207,65572,66019,66365,66715,66953,67006,67090,67231,67716,68123,68460,68674,68929,69297,69621,69945,70207,70423,70673,71001,71316,71544,71552,71649,71735,71928,72123,72396,72685,72910,73151,73310,73546,73735,74004,74254,74437,74653,74846,75276,75706,76296,76950,77522,78066,78490,78991,79289,79525,79738,80043,80176,80336,80500,80885,81268,81775,82314,82914,83406,83903,84401,84875,85344,85547,85822,85614,85408,85119,85333,85783,86156,86416,86568,86837,86986,87352,87675,88777,89866,91880,93612,95484,96746,98037,99097,100191,101153,102321,103345,104152,
394892,847,"Mountain Home, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168126,168659,168866,169749,170722,171764,172867,173894,174638,175003,175133,175488,175544,175210,174790,174640,174851,175413,176012,176818,177457,177731,177452,176684,175616,174333,172950,171923,171075,170514,169894,169299,168522,167566,166462,165235,163683,161870,159922,158094,156427,154923,153643,152510,151620,150859,150167,149417,148418,147390,146098,144667,143329,142134,141114,139952,138628,137428,135496,134104,132796,132561,132336,132369,132443,132542,132584,132671,132899,133120,133492,133656,134011,134226,134609,134916,135306,135760,136359,137018,137729,138373,139173,139995,140791,141327,141761,142271,142724,143149,143576,144060,144596,145146,145989,146826,147536,147958,148297,148705,149133,149602,150154,150750,151446,152086,152874,153762,154731,155659,156367,157012,157380,157871,158428,159129,159828,160478,161252,162079,162883,163474,164139,164899,165847,166488,167240,168110,169189,170267,171394,172348,173182,173916,174765,175590,176400,177393,178718,179975,181293,182475,184099,185571,187215,188322,189485,190571,191827,193156,194311,195775,197267,198820,200375,201973,203444,204555,205575,206660,207876,209396,210799,212112,213550,215134,216763,218234,219755,221322,222774,224061,225327,228005,230938,234679,238073,242925,247972,252504,256287,260145,265339,268822,271602,272422,
394322,848,"Altus, OK",Msa,OK,45587,45753,45820,45967,46087,46149,46205,46130,46080,45955,46022,46140,46424,46594,46744,46853,46940,47038,47085,47133,47183,47265,47329,47407,47454,47600,47673,47785,47851,48004,48031,48033,47984,48045,48068,48087,48117,48209,48329,48441,48539,48581,48578,48603,48672,48700,48705,48738,48862,48969,49063,49148,49275,49386,49455,49563,49699,49890,49974,50059,50442,50911,51207,51079,50922,50981,51114,51249,51295,51393,51438,51545,51604,51752,51932,52132,52280,52345,52375,52450,52559,52733,52929,53150,53362,53479,53585,53675,53876,54115,54332,54484,54593,54748,54876,54953,54946,54907,54942,55119,55345,55604,55875,56222,56453,56648,56831,57063,57184,56256,55273,54385,54501,54600,54677,54683,54741,54744,54923,55075,55232,54681,54248,53840,54052,54187,54222,54280,54222,54209,54020,53882,53701,53605,53566,53661,53764,53900,54009,54122,54244,54128,54030,53875,53949,54075,54249,54421,54540,54601,54695,54751,54868,54848,54912,54921,55050,55154,55324,55508,55676,55791,55858,55899,55972,55996,56020,56057,56227,56467,56727,56978,57185,57351,57502,57665,57845,58097,58321,58553,58591,58771,58907,59148,59262,59402,59525,59631,59700,59602,59473,59355,59460,59617,59773,59887,59949,60066,60129,60223,60345,60569,60848,61093,61287,61537,61706,61790,61802,61815,61963,62062,62232,62381,62536,62637,62781,62935,63120,63281,63445,63557,63603,63769,64009,64379,64731,65061,65291,65434,65667,65893,66106,66231,66348,66504,66615,66849,67598,68422,69168,69231,69239,69243,69259,69312,68601,67983,67417,67663,68164,68532,69389,70283,71419,72185,72978,73691,74728,75722,76747,77294,77663,
395181,849,"Uvalde, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86533,86533,86429,86484,85866,85203,84350,84249,84130,83962,83798,83860,83917,83979,83990,83970,83961,83708,83590,83300,83063,82757,82585,82707,82942,83313,83557,83828,83973,84277,84456,84634,84566,84441,84384,84485,84731,84930,85268,85745,86214,86471,86604,86678,86857,87034,87332,87862,88505,89113,89648,90224,90943,91647,92245,93043,93783,94380,94847,95393,96314,96895,97510,97935,98698,99294,99973,100723,101584,102439,103048,103779,104503,105406,106153,107157,107983,108407,108543,108600,109071,109522,110049,110606,111259,111708,112132,112446,113054,114697,116440,118287,119280,120100,120953,121666,122249,122741,123277,124220,125066,125864,126501,127126,127799,128319,128925,129096,129356,129403,129611,129835,130061,130399,130649,131184,131701,132465,133150,134027,134875,135585,136103,136353,136726,136986,137143,137316,137154,137486,137784,138291,138769,139042,139188,139136,138828,139096,139397,141432,143470,145907,147127,148486,149876,151204,152669,153869,155051,155835,
394791,850,"Lexington, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96927,97121,96879,96712,96477,96634,97039,97470,97779,98015,98390,98798,98892,98706,98496,98237,97831,97440,97298,97424,97319,97140,97103,97256,97433,97512,97510,98202,98875,99701,99893,100018,99948,99745,99175,98779,98413,98311,98188,98193,98282,98491,98688,98913,98977,98907,99112,99283,99479,99357,99276,99245,99228,99396,99617,99951,100161,100401,100762,101258,101713,102038,102438,102627,102719,102680,102941,103285,103640,103783,104022,104399,104842,105186,105477,105803,106196,106544,107030,107494,107953,108249,108606,109060,109647,110174,110680,111195,111610,111956,112337,112839,113313,113651,113906,114266,114702,115149,115632,116155,116699,117240,117756,118453,119084,119812,120506,121309,122005,122734,123391,124087,124701,125268,125924,126557,127204,127887,128444,129033,129520,130165,130905,131619,132313,132881,133537,134131,134766,135464,136302,137152,137934,138686,139456,140153,140900,141561,142185,142693,142324,141845,141260,141626,142061,142607,142816,143102,143313,143307,143284,143502,144704,145758,148255,150518,153217,154749,156290,157678,158834,159958,160628,161174,161650,164450
394401,851,"Boone, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115518,115863,116038,116092,115694,115214,114891,115049,116086,117155,118042,117182,116504,115932,116187,116151,115942,115657,116365,117200,117863,117522,117078,117012,117130,117215,117241,117044,116682,116293,115946,115646,115375,115406,115579,115821,115928,116131,116429,116397,116389,115997,115825,115797,116043,116353,116341,116411,116700,117047,117116,116881,116559,116301,116137,116322,116648,117192,117511,118126,118795,119681,120510,120999,121005,120723,120517,120696,120815,121200,121529,121990,122294,122723,123141,123608,123973,124302,124547,124815,125049,125273,125485,125869,126345,126808,127279,127776,128358,128512,128615,128689,129084,129648,130193,130829,131440,132088,132756,133395,133931,134131,134182,134304,134639,135033,135327,135954,136587,137316,137336,137323,137289,137728,138072,138345,138592,139013,139521,140033,140541,141139,141833,142621,143333,144106,144807,145277,145547,145797,146145,146423,146212,145920,145751,146204,146456,146796,147069,147942,148815,150638,152551,154163,155134,156031,157450,158669,159923,161529,162886,164030,166198
